# NOME_AIRPORT
# Cumulative degree days > 25 starting March 1 from ACIS, gaps filled from climatology
# No years excluded (all years had 10 or fewer days of missing data)
#
julian_day,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
133,348.00,269.00,142.00,348.50,109.00,33.00,114.50,209.00,310.50,151.00,247.50,336.00,84.50,292.50,246.50,354.00,237.50,306.50,222.00,88.00,135.00,71.00,148.50,278.00,380.50,285.50,109.50,195.00,193.00,171.00,140.50,128.50,91.00,63.50,301.50,233.50,467.00,379.00,214.00,282.50,340.50,311.50,303.50,106.00,225.00,132.65
134,367.00,282.00,145.50,374.50,116.50,33.00,118.00,213.00,328.00,155.50,260.00,347.00,91.00,308.00,267.00,366.50,259.00,319.50,230.00,103.00,149.00,79.00,155.50,283.00,395.50,300.00,116.50,201.50,210.50,184.50,151.50,143.50,93.50,63.50,310.00,248.50,483.50,385.00,224.00,296.50,362.00,339.50,308.00,112.50,226.50,144.08
135,383.50,299.50,148.50,396.50,129.00,33.00,123.50,224.00,341.00,156.00,275.50,358.00,94.00,326.00,287.50,384.50,282.50,331.00,241.50,116.50,161.50,92.50,162.50,288.00,411.00,309.50,125.50,218.00,227.00,194.00,168.50,158.00,94.50,66.00,321.50,266.00,500.50,390.00,234.50,314.50,389.00,361.00,323.00,119.50,231.00,156.96
136,396.00,315.00,162.00,427.00,148.50,38.50,131.00,240.00,354.00,156.00,294.00,366.50,94.50,352.50,309.00,402.00,305.00,345.50,249.50,129.00,175.00,105.00,169.50,295.00,430.00,318.00,136.50,242.00,238.50,202.00,179.50,176.50,101.00,66.00,330.00,280.00,517.50,408.00,242.50,333.50,417.00,370.50,336.00,128.50,238.50,170.21
137,415.00,333.00,180.50,453.00,168.00,46.50,136.50,259.50,371.50,163.00,313.00,376.50,95.50,371.00,330.50,413.00,324.00,357.50,258.00,144.00,195.00,111.50,179.50,304.00,445.50,326.50,148.50,265.00,248.00,212.00,195.50,194.50,111.00,66.00,339.00,296.00,535.50,424.50,255.00,354.00,441.00,378.00,343.00,138.00,244.50,183.21
138,439.50,354.50,192.50,471.50,193.00,54.50,141.00,277.50,392.50,171.00,332.00,385.50,102.50,388.00,348.50,422.00,335.00,370.50,272.50,164.50,212.50,116.00,198.00,313.50,457.50,333.50,157.00,280.50,254.50,219.00,217.50,212.00,127.00,66.00,351.00,309.00,560.50,436.00,275.00,368.00,464.50,387.50,349.50,147.00,250.50,196.41
139,464.50,380.00,203.50,488.00,218.00,58.00,143.50,292.50,414.50,176.50,347.50,393.50,110.50,409.00,364.00,442.00,340.50,383.00,290.00,186.00,222.00,116.50,217.50,321.50,468.50,345.50,166.00,295.00,263.50,227.00,244.50,232.00,149.50,73.00,359.00,328.50,580.00,449.50,296.00,388.00,493.00,400.00,363.00,164.50,265.50,210.98
140,490.00,402.50,213.50,501.50,233.00,58.00,146.00,311.50,439.00,185.50,357.00,403.00,120.50,429.00,382.00,465.00,351.00,394.50,303.00,208.50,234.00,124.00,244.50,333.50,477.00,358.00,178.50,309.50,273.00,241.00,266.00,253.00,167.50,80.50,372.50,347.00,596.00,467.50,315.50,412.00,516.50,422.00,394.00,179.50,280.50,226.61
141,505.50,422.00,220.00,521.50,247.50,64.00,148.50,330.50,456.00,194.50,366.00,413.00,129.50,449.50,407.50,484.00,355.00,403.00,320.50,225.50,243.50,129.50,274.00,342.00,490.00,365.00,189.00,324.50,290.00,256.50,282.00,277.00,178.00,90.00,386.00,357.50,616.50,481.00,333.50,429.00,536.00,434.50,426.50,194.00,295.00,241.09
142,522.50,442.50,230.00,545.50,262.00,77.00,158.00,348.00,466.50,203.00,372.50,427.50,139.00,468.50,433.00,504.00,360.00,411.00,340.50,239.50,246.50,133.50,305.00,353.50,507.50,372.50,195.50,343.50,308.50,270.50,295.00,296.00,196.00,101.00,402.50,376.00,632.50,500.50,345.50,447.50,554.50,442.00,461.00,210.50,309.50,256.04
143,533.50,462.00,241.50,566.00,278.50,96.00,170.00,359.50,480.00,212.50,379.00,443.00,146.00,494.50,459.00,525.50,371.00,422.00,360.50,243.50,246.50,136.00,329.50,363.00,525.50,377.00,207.50,366.50,325.00,287.00,305.50,314.50,216.00,109.50,414.50,398.50,646.50,514.00,358.00,466.50,577.00,458.50,487.50,230.00,325.00,270.76
144,548.50,487.50,249.00,580.50,295.00,119.00,179.50,371.00,498.50,217.00,389.00,458.50,152.50,518.50,481.50,545.00,387.50,442.50,380.00,248.50,247.50,138.50,353.50,375.00,549.00,387.50,222.50,392.50,343.00,299.00,315.50,341.00,227.50,119.00,422.00,417.50,657.50,525.50,374.50,476.00,601.50,487.50,511.00,249.50,337.50,285.79
145,575.50,503.50,257.00,591.50,305.00,141.00,191.50,386.50,525.00,228.00,409.50,478.00,157.00,539.50,500.50,560.50,413.00,471.00,395.00,257.00,254.00,144.50,384.00,384.50,571.50,411.50,241.00,423.00,359.00,309.50,326.00,367.50,237.50,137.00,431.00,436.50,667.50,534.50,387.00,495.00,626.50,523.00,528.50,269.00,356.00,302.46
146,600.50,523.50,274.00,602.00,310.50,157.50,203.00,407.00,552.00,242.50,437.00,493.00,164.50,558.50,517.00,575.00,440.50,501.00,411.00,263.00,261.00,149.00,418.00,394.50,595.00,443.50,254.00,450.50,370.50,327.00,348.00,390.50,254.50,159.00,444.00,458.00,680.00,544.00,399.50,510.50,645.00,552.50,539.50,289.50,375.50,319.78
147,624.50,548.00,291.00,616.50,318.00,180.00,216.00,426.00,581.00,260.00,466.50,507.50,174.00,579.00,541.00,586.00,460.50,534.00,428.00,269.50,268.50,153.00,446.00,405.50,611.00,470.00,264.50,474.00,378.50,337.50,372.50,419.50,271.00,181.00,460.00,479.00,695.00,556.50,409.50,527.00,666.50,577.50,552.50,309.00,388.00,336.65
148,645.00,576.00,302.00,638.50,325.00,197.00,228.50,441.00,603.50,274.50,505.50,525.50,183.50,599.50,557.00,604.00,477.00,561.50,441.50,274.50,277.00,165.00,470.00,414.00,627.00,498.00,279.00,488.00,386.00,344.00,404.00,455.00,285.00,204.50,475.00,498.50,715.00,574.50,416.00,542.00,684.00,603.50,570.00,326.50,394.00,353.32
149,669.00,611.50,313.00,669.00,335.50,207.00,251.50,453.50,630.50,288.00,534.00,543.00,187.00,620.00,571.50,629.00,494.50,586.50,462.50,287.00,285.00,175.50,485.00,428.50,641.50,526.50,299.50,504.50,394.50,353.00,434.50,472.00,302.00,226.00,494.00,527.00,747.50,594.50,431.00,565.50,699.50,627.00,585.50,334.00,408.00,371.40
150,690.50,651.50,323.00,694.00,346.00,217.50,273.00,468.50,664.50,298.50,560.50,558.00,196.50,645.50,584.00,646.00,509.50,609.00,490.00,297.00,295.00,184.50,495.50,444.50,661.00,552.50,321.50,526.00,404.50,363.50,466.50,485.00,325.00,251.00,509.50,559.00,783.00,608.00,450.00,592.50,722.50,651.50,613.00,347.00,437.00,390.33
151,715.00,683.00,336.50,719.50,356.00,228.00,298.50,489.00,697.00,310.00,595.50,572.50,206.50,673.00,600.50,666.00,523.50,626.50,505.50,303.50,306.50,201.50,505.00,467.00,682.50,579.00,343.50,554.00,418.00,376.50,489.00,510.00,348.00,280.00,528.00,594.50,819.00,625.50,467.50,623.00,760.00,678.50,641.00,355.00,464.50,410.98
152,731.50,714.00,347.50,736.50,367.00,238.50,322.00,502.50,721.50,324.00,627.50,586.50,222.50,703.50,615.00,691.50,539.50,643.00,520.00,313.00,319.00,212.00,525.50,486.50,704.50,604.00,357.50,578.00,438.50,392.00,500.50,528.50,365.50,307.50,540.00,627.50,852.00,648.50,481.50,644.00,797.50,699.00,660.00,365.00,488.50,430.63
153,743.50,745.50,358.00,758.00,380.00,250.50,344.00,512.00,741.50,345.00,651.50,604.50,239.50,736.50,630.00,717.50,554.00,658.00,532.00,323.50,337.50,231.50,548.50,497.50,730.00,620.00,368.00,600.00,461.50,411.00,510.00,553.50,378.00,334.00,554.50,659.00,881.50,672.50,508.00,664.50,829.50,714.50,674.00,373.50,515.50,450.66
154,761.50,775.50,373.50,778.00,401.50,270.50,372.50,522.00,754.50,371.00,675.50,629.50,255.50,772.00,644.50,734.00,567.00,673.00,551.50,332.50,360.00,256.50,568.00,511.00,753.00,631.50,376.00,622.50,485.00,430.00,516.50,581.00,387.50,348.00,568.50,684.00,904.00,703.00,529.50,690.50,859.50,723.50,698.00,381.50,534.50,469.96
155,782.50,805.00,392.00,791.50,426.50,290.00,400.00,547.50,765.50,394.50,704.00,660.00,277.00,807.50,657.00,749.50,581.00,696.50,577.00,341.50,383.50,284.00,588.50,533.00,774.50,643.00,385.50,644.50,502.00,455.00,529.50,602.50,397.00,364.00,580.50,700.50,926.50,738.00,554.00,709.00,886.00,732.00,730.50,392.50,545.50,490.06
156,800.50,835.00,408.00,805.00,457.50,309.50,420.00,578.00,783.00,410.50,723.00,682.50,303.50,846.50,677.50,762.50,595.50,731.00,598.00,354.00,409.00,306.50,599.50,565.50,800.00,657.00,394.50,670.00,517.00,476.00,549.50,622.00,422.50,375.50,605.00,713.50,948.00,778.50,589.00,721.00,906.00,741.50,766.00,419.00,560.50,511.68
157,817.00,860.50,419.50,821.50,482.00,323.00,441.50,607.50,812.00,427.00,742.50,708.50,327.00,881.50,700.50,777.50,608.50,759.50,621.00,371.50,431.00,336.00,614.50,593.00,839.00,679.00,403.50,701.50,542.50,489.50,565.50,640.50,455.00,385.00,626.00,726.00,975.50,813.50,617.50,735.00,924.50,751.50,804.00,444.00,583.00,534.10
158,832.50,884.00,434.00,843.50,501.00,337.00,470.50,624.00,830.50,444.50,767.00,738.00,349.50,905.00,730.00,799.00,621.50,790.00,647.50,386.50,451.50,358.00,633.00,614.00,879.50,707.00,415.50,727.50,556.50,502.00,585.00,668.50,490.00,394.00,641.00,740.00,998.50,852.50,646.00,746.50,956.00,762.50,842.00,471.50,600.50,556.78
159,845.50,909.00,449.00,863.50,516.50,352.00,500.00,652.00,849.00,461.50,787.00,771.50,371.50,923.50,763.50,817.00,636.00,816.50,678.50,398.00,474.00,376.50,662.50,641.00,922.00,733.00,428.50,753.00,565.50,526.00,600.00,690.00,527.00,402.50,654.50,753.50,1024.00,895.00,671.00,768.50,988.00,776.00,873.00,504.50,623.00,580.20
160,865.50,940.50,468.00,883.00,532.00,374.00,525.00,680.00,871.50,481.50,803.00,803.50,386.00,942.00,795.50,828.00,651.00,840.50,702.50,414.00,496.50,390.50,687.50,668.00,944.50,755.00,446.50,780.00,582.50,545.50,612.50,708.50,563.50,413.00,669.00,769.00,1042.00,927.00,693.50,797.50,1018.50,793.50,909.00,531.00,653.00,601.58
161,887.50,966.50,498.00,902.50,557.50,391.50,548.00,703.00,898.50,497.00,818.50,825.00,396.00,965.00,827.00,844.50,662.50,863.50,720.50,435.50,518.00,401.50,716.50,691.50,966.00,779.50,469.50,807.50,592.50,567.00,624.50,731.00,589.50,421.50,685.00,784.00,1061.00,960.50,721.00,825.00,1038.00,809.00,935.00,556.50,688.50,622.13
162,908.50,990.00,526.50,928.50,579.50,407.00,575.00,724.00,921.50,511.00,837.00,836.50,411.00,984.50,864.00,858.50,673.00,882.00,741.00,458.50,544.00,412.00,741.00,720.50,988.50,813.50,492.00,837.50,603.00,597.50,637.50,760.00,608.50,430.00,697.00,796.50,1088.00,989.50,744.00,851.00,1051.00,828.00,954.50,584.00,724.50,642.85
163,922.50,1014.50,550.00,956.50,598.50,421.00,609.00,738.50,941.50,529.50,858.50,849.50,426.00,1000.50,902.00,873.00,686.50,902.00,765.00,472.00,566.50,424.50,761.50,755.50,1015.50,840.00,513.50,872.00,614.00,628.50,649.50,788.00,636.00,457.00,713.50,813.00,1111.00,1013.00,767.00,882.00,1068.50,850.00,974.00,607.50,749.50,664.68
164,937.50,1037.50,565.50,981.00,613.00,435.00,646.00,750.50,962.00,554.50,881.00,863.00,452.50,1017.50,926.00,887.00,698.00,923.00,781.00,488.00,599.00,436.50,782.00,791.00,1042.50,866.50,533.50,892.00,635.50,646.50,668.00,811.00,655.50,492.50,742.00,830.00,1129.00,1041.50,790.00,915.00,1088.00,869.50,991.00,625.50,765.50,686.58
165,956.00,1063.50,581.50,1000.50,627.50,453.00,689.50,761.50,988.50,587.00,906.00,876.50,479.50,1035.50,944.50,906.50,710.50,947.00,799.00,507.50,638.50,447.00,808.50,821.50,1063.00,902.00,551.50,908.50,661.50,663.50,689.50,827.00,672.00,514.50,768.50,846.50,1145.00,1072.50,811.00,955.50,1117.50,890.00,1007.00,642.00,779.50,708.85
166,971.50,1093.00,594.50,1016.50,641.50,470.50,725.50,775.00,1020.50,621.00,925.00,893.50,506.50,1058.00,969.50,926.50,723.50,974.50,818.50,530.50,667.50,461.00,839.50,847.00,1079.00,931.50,579.50,925.00,679.00,679.00,708.00,844.00,690.00,536.00,791.00,866.00,1162.50,1104.00,832.50,989.00,1153.50,904.50,1026.00,666.00,795.00,731.32
167,993.00,1123.50,609.50,1035.50,661.00,487.50,758.50,795.50,1054.00,647.50,948.50,917.00,524.00,1082.00,993.00,940.50,741.00,993.50,842.50,554.50,689.00,478.50,876.50,874.00,1101.50,955.50,609.50,941.00,693.50,700.50,727.00,865.00,717.50,563.00,816.00,882.00,1179.50,1135.50,853.50,1025.00,1188.50,927.50,1051.00,692.50,814.50,754.47
168,1015.50,1151.00,626.50,1053.50,680.50,507.00,790.50,818.00,1092.50,665.50,967.50,944.50,545.00,1114.00,1013.00,957.50,768.00,1015.50,874.00,579.50,713.50,495.00,915.00,909.00,1127.50,990.50,639.50,958.00,709.00,720.00,743.00,892.50,749.50,605.00,844.50,911.00,1211.00,1156.00,877.50,1059.50,1222.50,956.00,1086.50,707.00,839.00,781.14
169,1034.50,1175.50,651.50,1073.00,709.50,525.50,815.50,840.50,1127.00,683.50,982.50,972.00,571.00,1147.00,1033.00,974.00,801.00,1036.50,913.00,603.00,737.50,525.00,953.00,947.00,1148.00,1014.50,664.00,977.50,727.00,743.50,766.50,925.00,779.00,638.50,871.00,949.00,1242.00,1171.50,907.00,1094.00,1261.00,991.00,1118.00,720.50,864.00,808.87
170,1053.50,1196.50,686.00,1098.50,739.00,542.50,836.00,861.00,1149.50,701.50,998.50,1007.50,595.00,1177.00,1054.00,990.00,830.50,1056.00,946.00,630.50,763.00,554.00,978.50,978.50,1171.00,1036.00,680.50,995.50,748.50,770.00,788.00,956.50,798.50,683.50,896.00,991.50,1265.50,1191.00,932.50,1127.00,1293.50,1027.50,1145.00,736.00,889.00,835.32
171,1075.00,1218.50,725.50,1126.00,766.00,563.50,859.00,889.50,1173.00,727.00,1020.00,1045.50,616.50,1205.50,1071.00,1007.00,853.50,1072.50,971.50,664.50,787.50,576.50,999.50,1006.50,1198.50,1055.50,697.00,1019.00,769.00,799.00,811.50,980.50,815.00,714.50,921.50,1033.50,1293.00,1211.00,960.00,1158.50,1329.00,1058.00,1168.50,750.00,912.00,860.59
172,1092.00,1240.50,757.50,1160.00,792.50,577.50,881.50,927.00,1198.00,755.00,1037.00,1079.00,639.50,1233.50,1092.50,1021.00,877.00,1091.00,991.50,696.00,807.50,600.00,1021.50,1039.00,1226.50,1080.50,713.50,1040.00,790.50,828.00,845.00,1002.00,831.50,742.50,954.50,1064.00,1315.50,1230.50,992.00,1185.50,1366.00,1091.00,1188.50,762.00,945.50,885.71
173,1107.00,1262.00,783.50,1197.50,819.50,594.00,903.50,963.50,1216.00,780.50,1059.00,1110.00,670.50,1264.50,1114.50,1040.50,902.00,1111.00,1010.50,724.00,830.50,629.50,1039.00,1069.50,1255.00,1114.50,729.00,1062.00,821.00,854.50,879.00,1022.00,847.00,774.00,985.00,1090.50,1334.50,1252.50,1017.50,1210.00,1404.00,1123.00,1207.50,779.50,972.50,911.41
174,1125.00,1286.00,813.50,1232.00,843.50,610.00,926.00,993.00,1232.00,804.00,1075.50,1136.00,699.00,1292.50,1137.50,1054.50,924.00,1135.50,1029.00,751.00,855.00,653.00,1057.00,1101.00,1281.00,1141.00,744.00,1079.00,848.50,884.50,907.00,1040.00,863.50,805.00,1004.50,1116.00,1358.50,1272.50,1041.00,1236.50,1434.00,1163.00,1226.00,808.00,998.50,935.19
175,1146.00,1309.00,845.00,1263.50,873.00,625.50,949.50,1029.50,1250.00,822.50,1102.00,1166.50,717.50,1317.00,1163.50,1071.00,953.50,1165.50,1044.50,778.00,878.00,672.00,1071.50,1134.00,1305.50,1168.00,759.50,1100.00,870.50,910.00,934.00,1065.00,886.00,840.00,1022.00,1138.00,1383.00,1293.50,1062.00,1263.50,1459.00,1199.00,1250.50,837.00,1024.50,958.87
176,1170.50,1332.50,889.00,1300.50,904.50,636.50,971.00,1069.00,1267.00,843.00,1132.50,1199.00,738.00,1340.50,1187.50,1089.50,983.50,1196.50,1064.00,812.00,898.50,689.00,1094.00,1166.50,1329.50,1199.50,775.00,1127.00,894.00,931.00,957.00,1096.50,915.50,880.00,1041.00,1158.00,1414.00,1318.50,1090.00,1297.50,1479.00,1229.00,1277.50,872.50,1044.50,984.52
177,1193.50,1352.50,932.00,1335.00,942.50,648.50,991.50,1096.50,1283.00,864.50,1156.00,1236.00,765.00,1367.50,1208.50,1107.50,1011.50,1223.00,1084.00,845.50,919.00,705.50,1121.00,1196.50,1351.00,1230.00,799.50,1147.00,921.50,953.00,974.50,1126.00,937.00,910.50,1063.50,1177.00,1450.00,1347.00,1123.50,1331.50,1496.50,1259.50,1305.50,897.50,1073.50,1010.12
178,1214.00,1378.00,968.00,1368.00,984.00,666.00,1015.50,1123.50,1301.00,883.00,1177.00,1276.00,793.00,1395.00,1225.00,1127.00,1032.50,1242.00,1107.50,875.00,943.50,722.50,1149.50,1222.50,1374.50,1255.00,820.50,1169.50,942.50,975.00,996.50,1154.00,963.00,932.50,1086.50,1205.50,1477.50,1375.50,1156.00,1365.00,1513.00,1287.00,1327.00,923.50,1110.00,1034.90
179,1236.50,1396.50,1000.50,1400.00,1016.00,679.50,1040.00,1152.50,1320.50,899.50,1197.50,1306.50,822.00,1421.00,1243.00,1151.00,1055.00,1263.00,1130.00,905.00,966.00,746.50,1176.00,1251.00,1401.50,1282.00,836.00,1193.00,966.50,995.00,1016.50,1181.00,988.00,954.00,1107.00,1227.50,1500.50,1401.00,1188.50,1398.00,1532.50,1313.00,1351.50,951.00,1143.00,1059.28
180,1255.00,1416.00,1028.00,1421.50,1044.00,696.50,1070.00,1185.00,1345.50,925.50,1223.00,1330.00,852.50,1451.00,1259.50,1178.50,1074.50,1293.50,1154.00,941.50,990.00,770.50,1199.50,1273.50,1444.50,1307.00,853.00,1215.50,984.50,1013.00,1039.50,1211.50,1014.00,979.00,1130.00,1248.00,1527.50,1428.00,1218.00,1425.00,1552.50,1339.50,1377.00,978.00,1169.50,1084.43
181,1272.50,1437.50,1061.00,1446.00,1074.00,710.00,1104.00,1211.50,1377.00,963.50,1261.00,1353.50,881.50,1477.00,1283.50,1205.50,1094.00,1323.50,1177.00,979.00,1009.50,791.50,1217.00,1298.00,1479.50,1331.50,869.00,1237.50,1000.50,1036.50,1064.00,1235.00,1035.00,1003.50,1152.00,1267.00,1552.50,1455.50,1244.00,1449.50,1571.50,1366.50,1411.00,1001.00,1202.00,1108.28
182,1294.00,,,,1107.00,,,,1408.50,,,,903.00,,,,1112.50,,,,1034.50,,,,1519.50,,,,1022.50,,,,1053.50,,,,1581.50,,,,1591.00,,,,1239.50,
