# MCGRATH_AP
# Cumulative degree days > 25 starting March 1 from ACIS, gaps filled from climatology
# No years excluded (all years had 10 or fewer days of missing data)
#
julian_day,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
133,574.50,611.00,351.00,460.00,253.00,169.00,289.50,467.50,555.00,471.50,652.00,510.00,302.50,655.00,616.50,738.50,471.00,600.00,705.00,384.50,407.50,307.00,317.00,531.50,690.50,540.50,338.00,663.00,417.50,473.00,507.50,424.00,444.50,221.00,605.00,707.50,738.50,647.50,514.50,627.00,548.50,535.00,432.74,339.21,613.00,450.54
134,596.50,639.00,365.50,486.50,269.50,179.00,305.00,487.50,580.50,490.00,673.50,529.50,313.00,677.50,641.00,760.50,503.00,617.50,721.50,412.00,427.00,327.50,338.00,549.00,715.00,573.00,359.50,688.50,438.00,495.00,527.50,448.00,462.50,228.50,629.00,734.50,772.50,675.50,535.00,651.50,576.50,561.00,455.17,361.21,633.00,472.97
135,618.50,665.50,381.50,516.00,289.00,194.00,326.00,510.50,607.50,507.00,698.50,551.00,322.50,702.00,667.00,785.50,532.50,635.00,745.00,440.50,442.00,352.00,361.00,560.00,746.50,599.50,383.00,714.50,458.50,516.00,549.00,471.00,480.00,238.50,659.00,766.50,808.50,703.50,553.50,677.00,604.50,586.50,478.44,380.71,651.00,496.24
136,640.50,692.50,401.00,543.50,308.50,206.00,348.50,533.00,628.00,519.50,725.00,573.50,326.50,739.00,696.50,812.00,559.50,654.00,760.00,468.50,462.50,374.50,385.00,572.50,772.00,622.50,406.50,744.50,479.50,537.50,569.00,494.50,497.50,250.00,691.50,795.50,841.50,733.50,571.50,704.50,635.50,608.50,501.97,400.71,672.00,519.77
137,664.00,718.50,421.50,565.50,331.00,221.00,370.00,554.50,650.00,528.00,756.00,595.50,334.50,776.00,721.50,838.50,585.00,674.00,780.50,498.50,483.50,396.50,412.50,588.00,798.00,646.00,429.00,772.50,501.00,561.00,594.00,522.00,520.50,250.00,717.00,826.00,877.00,766.50,591.00,731.50,665.50,632.53,526.00,418.21,692.50,543.80
138,690.00,746.50,438.50,586.00,355.00,231.50,391.00,577.50,676.00,543.00,788.00,616.50,347.50,813.50,746.50,863.50,606.00,695.50,803.50,526.00,508.00,423.50,443.00,611.00,821.50,674.50,451.50,799.50,520.50,585.50,622.50,550.00,546.00,250.50,730.50,855.00,899.00,791.50,619.50,758.00,695.00,656.58,549.00,439.21,714.50,567.85
139,718.50,774.00,455.50,612.50,378.00,239.50,404.50,600.00,703.50,558.00,818.00,638.50,365.50,847.00,770.00,889.50,623.00,722.50,829.50,551.50,535.50,445.00,476.50,636.00,841.50,704.50,473.50,827.50,539.00,607.50,656.50,575.50,572.00,259.50,750.00,884.00,918.50,814.00,646.00,784.50,721.50,679.08,575.50,474.21,742.00,592.22
140,747.00,796.50,473.00,637.00,401.50,252.00,413.50,623.00,731.50,575.50,837.50,659.00,380.00,877.00,795.00,917.50,638.00,750.00,852.50,578.50,559.00,465.50,511.50,662.00,866.00,739.00,492.50,855.00,561.00,634.00,685.50,600.50,596.00,275.50,770.50,912.00,942.50,837.50,671.50,811.50,750.00,702.08,606.50,506.21,766.00,616.90
141,773.50,817.00,488.00,657.00,425.50,269.00,426.50,648.50,754.00,593.00,852.50,684.00,401.50,900.50,819.50,939.50,650.50,776.00,876.00,602.50,580.00,487.50,550.00,684.00,891.50,773.50,512.00,881.50,588.50,660.50,715.50,625.00,623.00,298.50,796.00,941.00,965.50,861.00,698.50,839.50,779.50,724.58,640.00,535.21,795.50,642.10
142,795.50,841.00,504.00,682.00,455.50,289.00,448.00,666.50,781.50,607.50,872.00,711.50,427.50,929.00,844.50,962.00,674.00,799.50,907.50,627.50,597.50,506.50,588.50,702.00,922.50,806.00,536.00,908.00,616.50,687.50,744.00,650.50,652.00,320.00,826.50,974.00,984.50,888.00,722.50,869.50,807.50,745.58,670.00,564.21,820.50,668.47
143,817.00,866.00,521.50,707.50,475.50,316.50,474.00,687.00,807.50,623.00,891.00,738.00,454.00,960.50,876.00,987.00,695.00,820.50,930.50,654.00,613.50,522.50,623.50,720.00,955.00,837.00,567.00,938.50,648.50,717.50,770.50,679.00,680.00,345.00,852.00,1004.50,999.00,909.00,754.50,901.00,833.50,767.58,702.50,594.21,841.00,694.92
144,838.00,895.00,542.00,729.00,499.50,345.50,504.00,705.50,834.50,641.50,918.50,767.50,482.50,989.50,904.00,1014.50,719.00,846.00,953.00,681.00,629.50,542.00,660.50,740.00,986.50,864.50,601.00,973.00,682.00,750.00,802.50,709.00,708.50,375.00,877.50,1029.50,1018.50,926.00,780.00,935.00,861.00,798.08,728.00,624.21,862.00,722.32
145,863.00,924.00,563.00,751.00,521.50,375.00,527.00,724.50,864.50,666.00,949.00,798.00,509.00,1018.00,929.00,1041.00,745.00,877.50,976.50,704.00,647.50,558.00,701.00,762.00,1020.50,898.00,638.00,1007.50,703.50,786.00,838.00,739.00,738.50,404.00,905.00,1058.50,1040.50,940.50,809.00,965.00,888.50,831.08,758.00,652.21,886.00,750.25
146,889.00,956.50,585.00,774.00,541.50,406.50,549.00,747.50,894.50,690.50,978.50,827.50,539.00,1042.50,956.50,1063.00,768.50,908.00,1005.00,724.50,663.00,572.50,741.00,782.50,1055.50,931.00,675.50,1044.00,724.50,823.00,873.00,774.50,765.50,434.50,930.50,1085.50,1061.50,958.50,834.00,994.00,913.50,865.58,790.50,679.71,910.00,777.77
147,915.00,991.50,610.50,796.00,562.50,438.50,572.00,769.50,922.50,718.00,1009.50,851.50,571.00,1069.50,988.50,1087.50,795.00,940.00,1037.50,743.00,681.00,598.50,775.50,804.50,1087.50,962.00,711.50,1070.50,742.50,847.00,908.00,814.00,794.50,469.50,956.50,1115.50,1087.50,979.00,861.00,1022.00,939.00,899.08,824.00,710.21,931.00,805.72
148,941.00,1021.00,632.50,821.00,582.50,462.50,598.50,788.50,954.50,745.00,1045.00,877.50,605.50,1100.50,1021.00,1115.50,818.50,974.00,1066.00,761.50,699.00,630.00,807.00,829.50,1115.00,993.50,747.50,1098.50,763.00,865.50,946.00,849.00,821.00,506.50,985.50,1145.50,1118.50,1003.50,891.00,1049.00,967.50,923.08,857.50,736.21,955.00,834.42
149,966.50,1057.50,652.50,848.50,600.00,483.50,629.50,809.00,985.50,777.50,1076.00,908.00,637.50,1136.00,1047.50,1140.50,846.50,1008.50,1099.50,784.50,719.00,662.50,832.00,860.00,1144.50,1025.00,781.00,1125.50,783.50,884.00,986.00,884.50,847.50,550.00,1011.50,1175.50,1154.00,1025.00,921.50,1078.50,995.00,940.58,888.00,759.21,981.00,863.85
150,994.00,1098.00,675.50,880.00,615.50,504.50,661.50,837.50,1013.50,806.50,1108.00,933.50,666.50,1172.00,1071.00,1167.50,876.00,1036.50,1130.50,806.50,740.50,691.00,864.00,893.50,1175.50,1058.50,811.00,1154.00,809.00,906.00,1023.50,922.00,873.00,593.00,1041.00,1211.50,1189.50,1051.00,947.50,1111.00,1034.50,969.08,923.00,783.21,1011.50,894.05
151,1015.00,1128.00,701.50,908.00,634.00,527.50,689.00,869.50,1038.50,837.00,1141.50,958.50,697.00,1208.00,1099.00,1192.50,907.50,1058.00,1155.50,827.00,765.50,718.50,893.00,927.50,1206.00,1090.50,840.00,1184.50,833.50,931.00,1060.00,957.50,900.00,635.00,1063.50,1249.00,1226.00,1078.50,976.00,1142.00,1072.00,1002.08,960.00,804.21,1039.00,923.78
152,1031.00,1158.00,725.50,935.50,655.00,550.00,716.00,898.00,1066.00,862.50,1181.50,982.50,721.50,1244.50,1127.00,1220.00,942.00,1087.50,1178.00,846.00,794.00,749.50,920.50,951.00,1238.50,1118.50,868.50,1213.00,864.50,958.50,1093.50,985.50,930.00,680.00,1086.50,1279.50,1260.00,1111.00,1003.50,1172.00,1106.50,1033.58,995.00,819.21,1065.50,953.15
153,1055.00,1188.00,746.00,966.00,680.00,572.50,743.00,926.50,1094.00,886.00,1217.00,1008.50,750.50,1282.50,1154.50,1246.00,977.50,1117.00,1205.00,866.00,822.50,786.50,947.00,974.00,1269.50,1147.50,892.00,1243.50,896.00,990.50,1122.50,1019.00,960.00,708.00,1107.50,1310.50,1293.00,1145.00,1036.00,1203.50,1139.00,1062.08,1030.50,838.71,1099.50,982.72
154,1077.00,1215.00,770.50,1000.00,707.00,606.50,776.00,960.50,1121.00,915.50,1258.00,1040.50,782.50,1322.50,1183.50,1272.00,1010.00,1156.50,1235.00,887.50,851.50,823.50,974.00,1006.50,1302.00,1176.00,910.50,1274.00,923.00,1025.00,1154.00,1047.50,991.50,736.00,1134.00,1335.00,1324.50,1182.50,1070.50,1238.50,1170.00,1088.58,1067.00,860.21,1133.50,1013.37
155,1107.00,1241.50,798.00,1029.50,737.00,640.00,807.50,996.00,1152.50,944.00,1299.00,1068.50,813.00,1360.50,1212.50,1298.50,1043.00,1195.00,1269.50,908.00,882.50,857.50,1005.00,1036.50,1336.00,1205.00,925.50,1303.00,950.00,1064.00,1179.50,1073.00,1023.50,765.00,1162.50,1359.00,1351.50,1218.00,1108.00,1272.00,1203.00,1116.58,1105.00,887.21,1166.00,1043.65
156,1146.00,1267.00,823.50,1057.00,768.00,669.50,836.50,1033.00,1185.00,970.00,1336.50,1097.00,843.50,1397.50,1245.50,1323.50,1074.00,1233.50,1301.50,933.50,918.00,892.00,1033.00,1068.00,1372.50,1233.00,947.00,1335.00,978.00,1095.50,1211.00,1100.50,1058.50,794.50,1197.00,1386.00,1379.50,1255.00,1144.50,1304.00,1235.50,1144.08,1142.50,919.71,1193.50,1074.95
157,1170.00,1293.50,845.00,1081.00,799.00,695.00,866.00,1061.50,1218.00,997.50,1371.00,1130.00,875.00,1434.00,1278.00,1353.50,1106.50,1269.50,1333.50,964.00,953.00,929.00,1067.50,1098.00,1413.50,1266.50,974.00,1368.00,1005.50,1125.00,1244.50,1129.50,1093.00,825.50,1228.50,1414.00,1409.50,1292.50,1180.50,1338.00,1267.00,1171.08,1180.50,951.71,1218.50,1107.58
158,1187.00,1318.50,870.50,1104.00,828.50,716.00,901.00,1094.50,1244.00,1025.50,1405.50,1161.50,907.50,1462.00,1311.50,1381.00,1139.00,1307.50,1367.50,996.00,986.50,957.00,1100.00,1130.50,1456.00,1300.50,999.00,1396.50,1031.00,1158.50,1279.00,1164.50,1127.50,858.50,1259.00,1440.00,1435.50,1333.00,1211.00,1370.50,1298.00,1194.08,1219.00,985.71,1248.00,1139.55
159,1211.50,1347.00,897.50,1125.00,859.00,741.00,934.50,1129.00,1271.50,1057.50,1434.50,1194.00,939.50,1488.00,1344.50,1411.00,1161.50,1342.50,1403.50,1023.50,1020.00,984.00,1131.00,1159.00,1497.00,1332.00,1028.50,1422.50,1061.50,1195.00,1310.50,1195.50,1163.50,889.00,1286.50,1465.50,1461.50,1372.50,1244.50,1403.50,1330.00,1220.08,1253.50,1019.21,1276.50,1170.73
160,1234.00,1370.00,923.50,1147.50,888.00,767.00,967.00,1156.50,1306.50,1087.50,1465.00,1224.50,971.00,1515.00,1379.50,1442.00,1185.50,1375.00,1432.00,1053.00,1053.00,1011.00,1162.00,1190.00,1526.00,1363.00,1061.00,1450.50,1087.50,1227.50,1342.50,1227.00,1195.00,919.50,1308.50,1494.00,1500.00,1410.00,1280.00,1438.00,1362.00,1246.08,1285.50,1051.21,1309.50,1201.55
161,1257.50,1395.00,954.50,1175.00,917.50,791.00,991.50,1182.00,1342.50,1120.00,1498.00,1257.50,1004.50,1540.50,1415.00,1474.00,1206.50,1408.50,1458.50,1090.50,1090.00,1041.50,1191.00,1223.00,1559.00,1400.00,1088.00,1488.50,1111.50,1260.50,1367.50,1259.00,1224.00,949.50,1328.50,1518.00,1533.50,1443.50,1313.00,1471.00,1396.00,1278.58,1316.50,1080.21,1350.50,1232.43
162,1283.50,1422.00,983.00,1204.00,948.50,821.00,1024.50,1211.00,1377.50,1147.50,1531.50,1292.50,1037.50,1569.50,1450.50,1510.50,1221.00,1442.50,1485.50,1126.50,1128.50,1072.00,1223.00,1263.00,1593.00,1434.00,1117.00,1523.50,1136.50,1297.00,1399.00,1293.00,1253.50,981.00,1352.50,1543.00,1566.50,1473.50,1339.50,1504.50,1427.00,1309.08,1347.50,1115.71,1389.00,1263.91
163,1307.50,1453.00,1008.00,1237.00,979.00,848.00,1054.50,1242.50,1410.50,1180.00,1563.50,1324.50,1069.00,1595.00,1488.00,1542.50,1239.00,1474.50,1510.50,1163.50,1163.50,1104.00,1256.00,1300.00,1624.00,1467.50,1146.50,1556.50,1165.50,1328.50,1428.50,1326.00,1285.50,1017.00,1377.00,1568.50,1597.00,1501.50,1366.00,1540.50,1458.00,1342.58,1375.50,1141.21,1425.50,1294.83
164,1335.00,1484.50,1034.50,1266.50,1010.50,874.00,1089.50,1261.50,1444.50,1215.50,1594.00,1353.50,1106.00,1624.50,1528.50,1574.50,1264.50,1509.00,1535.50,1203.50,1198.50,1129.00,1289.50,1335.00,1658.50,1502.00,1181.50,1585.00,1195.50,1362.00,1457.00,1358.50,1316.50,1054.00,1406.00,1599.50,1625.50,1535.50,1397.00,1579.00,1495.50,1377.58,1400.50,1162.71,1453.50,1327.36
165,1360.50,1515.50,1062.00,1296.00,1041.50,902.50,1128.50,1287.00,1481.50,1255.00,1624.00,1379.00,1145.00,1658.50,1571.00,1602.50,1299.00,1540.50,1562.50,1244.00,1228.50,1150.50,1321.50,1369.00,1695.50,1541.00,1217.00,1616.50,1233.50,1396.50,1489.00,1386.50,1349.00,1090.00,1436.00,1638.00,1652.00,1564.00,1431.00,1617.50,1528.50,1414.58,1426.50,1187.71,1488.00,1360.46
166,1387.50,1545.00,1090.00,1326.50,1075.50,927.50,1170.00,1313.50,1520.00,1284.50,1653.00,1403.00,1181.00,1689.50,1604.00,1634.00,1333.50,1573.00,1592.00,1282.50,1259.50,1177.50,1358.00,1401.00,1732.50,1583.50,1257.00,1648.50,1270.50,1429.50,1517.00,1417.00,1379.00,1129.50,1464.00,1680.00,1681.00,1598.00,1457.00,1650.50,1565.50,1449.58,1458.00,1217.21,1527.00,1393.64
167,1414.50,1579.00,1123.00,1357.50,1109.00,951.50,1214.00,1342.00,1558.00,1314.00,1681.50,1427.00,1212.50,1720.00,1636.50,1664.50,1373.00,1603.00,1625.00,1324.00,1290.00,1215.00,1396.50,1437.00,1769.50,1624.00,1294.00,1678.00,1302.00,1466.50,1546.50,1447.50,1412.50,1173.50,1492.50,1721.00,1713.50,1633.50,1484.50,1688.50,1605.50,1485.08,1494.00,1252.21,1563.00,1427.92
168,1443.00,1619.00,1157.50,1387.00,1142.50,975.00,1250.50,1373.00,1583.50,1343.00,1711.50,1457.50,1244.50,1751.00,1669.50,1692.00,1409.50,1633.00,1664.50,1360.50,1318.50,1255.00,1438.00,1474.00,1801.50,1666.50,1331.00,1705.50,1333.50,1499.00,1575.50,1481.00,1446.00,1226.00,1521.50,1763.00,1755.00,1666.50,1514.50,1728.50,1645.50,1511.58,1528.00,1289.21,1602.50,1462.94
169,1469.50,1660.50,1193.00,1418.50,1175.00,1002.00,1282.00,1403.00,1616.50,1378.50,1743.00,1486.50,1276.00,1783.00,1702.50,1726.00,1447.00,1668.50,1701.00,1390.00,1349.00,1294.00,1478.00,1511.00,1833.50,1697.50,1366.00,1734.00,1366.00,1533.00,1605.50,1517.50,1482.50,1275.00,1553.00,1804.50,1790.50,1698.00,1546.00,1766.00,1681.00,1542.58,1560.00,1324.71,1644.00,1497.42
170,1496.00,1694.50,1223.00,1453.00,1209.50,1030.00,1313.50,1432.50,1653.50,1413.00,1774.50,1522.00,1307.50,1818.50,1731.50,1764.00,1482.00,1701.50,1735.00,1425.50,1380.00,1335.50,1513.50,1546.50,1872.00,1724.00,1400.50,1773.00,1400.50,1567.50,1635.00,1558.00,1518.00,1320.00,1582.50,1849.50,1821.00,1728.00,1579.50,1803.00,1720.00,1576.08,1593.00,1353.21,1680.00,1532.52
171,1523.00,1723.50,1253.00,1489.50,1242.50,1056.00,1353.00,1464.00,1691.00,1450.50,1804.00,1565.00,1336.50,1853.50,1760.50,1804.00,1516.00,1736.00,1766.50,1460.50,1413.00,1373.50,1545.00,1582.00,1913.50,1754.50,1434.50,1814.50,1432.50,1599.00,1666.50,1594.50,1560.00,1355.50,1616.50,1892.50,1850.50,1762.00,1614.50,1840.50,1753.00,1612.58,1629.00,1385.21,1716.50,1567.57
172,1544.50,1753.50,1285.00,1527.50,1278.00,1080.50,1388.50,1503.50,1724.00,1489.00,1833.00,1612.00,1366.50,1890.50,1788.50,1837.00,1547.50,1768.00,1792.50,1492.00,1444.00,1415.50,1578.00,1615.00,1956.00,1789.00,1468.00,1849.00,1469.00,1629.50,1701.50,1621.00,1598.00,1388.00,1651.00,1935.50,1880.00,1796.00,1647.50,1882.00,1786.50,1648.58,1665.00,1422.71,1750.50,1601.84
173,1567.50,1781.50,1316.50,1567.50,1311.50,1105.50,1420.50,1537.00,1753.50,1522.00,1857.50,1650.00,1402.00,1925.00,1815.50,1871.50,1583.50,1807.00,1826.50,1522.50,1473.50,1456.50,1608.00,1653.50,1998.00,1823.50,1502.50,1878.50,1503.50,1656.50,1739.00,1644.00,1631.00,1421.00,1678.50,1979.00,1914.50,1832.50,1682.00,1921.50,1819.50,1686.08,1700.00,1461.21,1787.50,1636.02
174,1593.00,1815.00,1349.50,1607.00,1345.00,1134.00,1450.50,1569.50,1780.50,1551.00,1885.00,1688.50,1433.50,1960.00,1845.50,1901.00,1621.00,1851.00,1859.00,1557.00,1506.50,1501.00,1638.50,1690.50,2039.00,1858.50,1534.50,1906.50,1538.50,1685.00,1778.00,1671.50,1666.50,1458.50,1709.00,2020.00,1951.00,1867.00,1713.50,1961.00,1849.50,1721.58,1731.00,1499.21,1826.50,1670.70
175,1622.50,1851.00,1386.00,1646.00,1378.00,1165.00,1479.00,1606.00,1807.00,1579.00,1916.00,1727.50,1464.50,1991.50,1872.50,1925.50,1664.50,1896.00,1887.00,1591.50,1549.50,1538.00,1667.00,1725.00,2073.50,1893.50,1570.00,1937.50,1567.50,1708.50,1812.50,1709.00,1708.00,1498.50,1744.00,2062.00,1991.00,1900.50,1749.00,2000.50,1883.50,1756.08,1767.00,1540.21,1867.50,1705.65
176,1652.50,1883.50,1428.00,1681.00,1410.50,1195.00,1507.50,1635.50,1837.50,1610.00,1952.00,1766.50,1498.00,2027.00,1894.50,1952.00,1700.00,1940.00,1919.50,1627.00,1591.50,1573.00,1701.00,1753.50,2104.00,1930.50,1603.00,1967.00,1600.00,1735.00,1850.50,1742.00,1739.50,1540.00,1778.50,2102.50,2030.00,1938.00,1784.50,2040.50,1915.50,1784.58,1806.00,1577.21,1909.00,1740.17
177,1684.50,1912.00,1470.00,1716.50,1446.50,1226.00,1535.00,1668.50,1872.50,1640.50,1987.50,1808.50,1531.50,2059.50,1923.50,1983.00,1732.00,1983.00,1953.00,1663.50,1631.50,1606.50,1737.00,1786.00,2137.00,1965.50,1635.50,1999.00,1634.50,1764.00,1890.00,1778.00,1766.50,1588.00,1811.50,2134.50,2070.50,1971.50,1816.50,2084.00,1946.50,1816.08,1846.00,1609.21,1949.00,1775.07
178,1717.00,1936.50,1508.50,1753.00,1482.50,1259.50,1568.50,1699.50,1910.50,1677.00,2020.00,1851.50,1564.50,2091.00,1951.50,2018.00,1765.00,2027.00,1994.50,1702.00,1669.00,1634.50,1771.00,1817.00,2177.00,2005.00,1671.50,2034.00,1669.00,1789.50,1923.00,1812.50,1793.50,1629.50,1848.00,2169.50,2111.00,2009.00,1852.00,2130.00,1976.00,1848.58,1882.50,1641.21,1989.00,1810.57
179,1742.00,1962.50,1543.50,1787.50,1518.00,1295.00,1605.00,1731.00,1944.00,1713.00,2055.50,1897.00,1596.50,2127.00,1978.50,2055.50,1797.50,2066.00,2036.50,1737.00,1705.50,1669.50,1807.50,1852.00,2222.50,2046.00,1703.00,2068.00,1704.00,1818.00,1957.00,1844.00,1826.50,1668.50,1884.50,2205.00,2146.50,2043.50,1891.50,2178.00,2004.00,1883.58,1920.00,1671.71,2026.50,1846.57
180,1766.00,1981.00,1573.50,1820.00,1554.50,1329.50,1646.00,1771.50,1977.50,1750.00,2099.50,1942.00,1631.50,2162.50,2006.50,2091.00,1826.00,2108.00,2079.50,1776.50,1734.00,1705.00,1841.50,1885.00,2267.00,2088.00,1736.50,2107.00,1732.50,1848.00,1992.50,1872.50,1859.50,1711.00,1917.50,2242.00,2185.00,2077.00,1928.00,2226.50,2033.50,1918.08,1961.50,1706.71,2065.50,1882.45
181,1798.50,2001.00,1606.50,1857.00,1588.00,1367.00,1682.00,1804.50,2013.50,1791.00,2145.00,1989.00,1668.00,2198.00,2039.00,2123.50,1860.50,2150.00,2127.50,1812.50,1770.00,1741.50,1875.00,1922.00,2310.00,2126.50,1767.50,2143.50,1758.50,1882.50,2027.50,1905.50,1897.00,1744.50,1950.50,2276.50,2225.50,2111.00,1965.50,2264.50,2062.00,1957.58,2001.00,1740.71,2106.00,1918.52
182,1833.50,,,,1621.00,,,,2056.00,,,,1700.50,,,,1888.50,,,,1804.50,,,,2352.50,,,,1786.50,,,,1933.50,,,,2266.50,,,,2091.00,,,,2148.50,
